run_id,snapshot_ts,symbol,expiration_date,dte,stock_price,short_strike,long_strike,width,premium,premium_per_width,max_profit,max_loss,risk_reward_ratio,ev_score,short_delta,short_iv,atm_iv,skew_ratio,skew_diff,earnings_within_dte,candidate_status,selected,rejection_reason_primary,rejection_reason_flags
20260319_110841,2026-03-19T11:08:41.684431,KR,2026-05-01,43,74.4299,68.0,65.0,3,-101.0,-0.3367,-101.0,401.0,,,0.187535339,0.315,0.2672,1.1791,0.0479,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,KR,2026-05-01,43,74.4299,69.0,,,,,,,,,0.215766154,0.2991,0.2672,1.1197,0.032,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EEM,2026-05-01,43,57.05,40.0,,,,,,,,,0.019326365,0.5222,0.3065,1.7038,0.2157,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EEM,2026-05-01,43,57.05,45.0,,,,,,,,,0.043770104,0.422,0.3065,1.377,0.1155,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EEM,2026-05-01,43,57.05,50.0,,,,,,,,,0.145722529,0.3887,0.3065,1.2682,0.0822,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,EEM,2026-05-01,43,57.05,51.0,,,,,,,,,0.176958054,0.3788,0.3065,1.2359,0.0723,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,EEM,2026-05-01,43,57.05,52.0,,,,,,,,,0.210672487,0.3642,0.3065,1.1882,0.0577,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CPRT,2026-05-15,57,32.3701,22.5,,,,,,,,,0.039267422,0.5584,0.3556,1.5704,0.2028,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CPRT,2026-05-15,57,32.3701,25.0,,,,,,,,,0.062500947,0.4531,0.3556,1.2742,0.0975,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CPRT,2026-05-15,57,32.3701,27.5,22.5,5,,,,,,,0.141113174,0.4166,0.3556,1.1715,0.061,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CPRT,2026-05-15,57,32.3701,30.0,,,,,,,,,0.271078946,0.36,0.3556,1.0122,0.0043,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CPRT,2026-05-15,57,32.3701,32.5,,,,,,,,,0.481459026,0.3556,0.3556,1.0,0.0,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,MU,2026-05-01,43,439.0,345.0,340.0,5,-15.0,-0.03,-15.0,515.0,,,0.140881039,0.7372,0.6576,1.121,0.0796,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,MU,2026-05-01,43,439.0,350.0,345.0,5,-20.0,-0.04,-20.0,520.0,,,0.152553283,0.7315,0.6576,1.1124,0.0739,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,MU,2026-05-01,43,439.0,355.0,350.0,5,-25.0,-0.05,-25.0,525.0,,,0.164523427,0.7246,0.6576,1.1019,0.067,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,MU,2026-05-01,43,439.0,360.0,355.0,5,-80.0,-0.16,-80.0,580.0,,,0.176744122,0.7162,0.6576,1.089,0.0585,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,MU,2026-05-01,43,439.0,365.0,360.0,5,-45.0,-0.09,-45.0,545.0,,,0.189742898,0.7082,0.6576,1.077,0.0506,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,INVH,2026-05-15,57,25.015,17.5,,,,,,,,,0.063173354,0.6443,0.306,2.1053,0.3383,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,INVH,2026-05-15,57,25.015,20.0,,,,,,,,,0.11474357,0.514,0.306,1.6795,0.208,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,INVH,2026-05-15,57,25.015,22.5,,,,,,,,,0.203846573,0.3532,0.306,1.1541,0.0472,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,INVH,2026-05-15,57,25.015,25.0,,,,,,,,,0.473884338,0.306,0.306,1.0,0.0,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,INVH,2026-05-15,57,25.015,27.5,,,,,,,,,0.744962984,0.3305,0.306,1.0799,0.0245,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FCX,2026-05-01,43,52.69,35.0,,,,,,,,,0.029334281,0.6714,0.5885,1.1407,0.0828,2026-04-23,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FCX,2026-05-01,43,52.69,40.0,,,,,,,,,0.101148432,0.6954,0.5885,1.1816,0.1069,2026-04-23,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FCX,2026-05-01,43,52.69,44.0,40.0,4.0,-8.0,-0.02,-8.0,408.0,,,0.176965193,0.645,0.5885,1.0959,0.0564,2026-04-23,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,FCX,2026-05-01,43,52.69,45.0,,,,,,,,,0.203635296,0.6417,0.5885,1.0904,0.0532,2026-04-23,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FCX,2026-05-01,43,52.69,46.0,,,,,,,,,0.231671179,0.6364,0.5885,1.0814,0.0479,2026-04-23,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CSCO,2026-05-01,43,78.31,68.0,,,,,,,,,0.127497218,0.3831,0.2807,1.3651,0.1025,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CSCO,2026-05-01,43,78.31,69.0,66.0,3,-36.0,-0.12,-36.0,336.0,,,0.143018515,0.3671,0.2807,1.3078,0.0864,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,CSCO,2026-05-01,43,78.31,70.0,67.0,3,-73.0,-0.2433,-73.0,373.0,,,0.161327077,0.3517,0.2807,1.2531,0.0711,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,CSCO,2026-05-01,43,78.31,71.0,68.0,3,-23.0,-0.0767,-23.0,323.0,,,0.187134423,0.3441,0.2807,1.2258,0.0634,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,CSCO,2026-05-01,43,78.31,72.0,,,,,,,,,0.21804759,0.3396,0.2807,1.21,0.059,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,IBIT,2026-05-01,43,39.25,30.0,,,,,,,,,0.103044707,0.6826,0.509,1.341,0.1736,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,IBIT,2026-05-01,43,39.25,31.0,,,,,,,,,0.123725728,0.6591,0.509,1.2948,0.1501,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,IBIT,2026-05-01,43,39.25,32.0,29.0,3,31.5,0.105,31.5,268.5,8.5238,,0.147564033,0.6348,0.509,1.247,0.1257,,rejected,False,risk_reward,risk_reward
20260319_110841,2026-03-19T11:08:41.684431,IBIT,2026-05-01,43,39.25,33.0,30.0,3,38.5,0.1283,38.5,261.5,6.7922,,0.177066125,0.6164,0.509,1.2109,0.1073,,rejected,False,risk_reward,risk_reward
20260319_110841,2026-03-19T11:08:41.684431,IBIT,2026-05-01,43,39.25,34.0,,,,,,,,,0.210302529,0.5961,0.509,1.1711,0.0871,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EXE,2026-05-15,57,110.755,85.0,,,,,,,,,0.057959638,0.451,0.4048,1.1142,0.0462,2026-05-05,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EXE,2026-05-15,57,110.755,90.0,,,,,,,,,0.10932966,0.4604,0.4048,1.1373,0.0556,2026-05-05,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EXE,2026-05-15,57,110.755,95.0,,,,,,,,,0.170435536,0.449,0.4048,1.1092,0.0442,2026-05-05,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,EXE,2026-05-15,57,110.755,100.0,,,,,,,,,0.249261855,0.4373,0.4048,1.0803,0.0325,2026-05-05,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,EXE,2026-05-15,57,110.755,105.0,,,,,,,,,0.345347906,0.4314,0.4048,1.0658,0.0266,2026-05-05,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NKE,2026-05-01,43,53.125,43.0,,,,,,,,,0.106834434,0.5331,0.4465,1.194,0.0866,2026-03-31,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NKE,2026-05-01,43,53.125,44.0,,,,,,,,,0.129320242,0.5267,0.4465,1.1795,0.0802,2026-03-31,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NKE,2026-05-01,43,53.125,45.0,42.0,3,,,,,,,0.152927282,0.5152,0.4465,1.1538,0.0687,2026-03-31,rejected,False,long_bid_ask_width,long_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,NKE,2026-05-01,43,53.125,46.0,43.0,3,-26.0,-0.0867,-26.0,326.0,,,0.178939487,0.5017,0.4465,1.1235,0.0551,2026-03-31,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,NKE,2026-05-01,43,53.125,47.0,,,,,,,,,0.207351897,0.4854,0.4465,1.0872,0.0389,2026-03-31,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,LUV,2026-05-01,43,40.02,30.0,,,,,,,,,0.099824874,0.7257,0.5834,1.244,0.1424,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,LUV,2026-05-01,43,40.02,31.0,,,,,,,,,0.123518139,0.7206,0.5834,1.2352,0.1372,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,LUV,2026-05-01,43,40.02,32.0,30.0,2.0,,,,,,,0.147874701,0.7061,0.5834,1.2103,0.1227,2026-04-22,rejected,False,long_bid_ask_width,long_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,LUV,2026-05-01,43,40.02,33.0,,,,,,,,,0.173491011,0.6843,0.5834,1.173,0.1009,2026-04-22,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,LUV,2026-05-01,43,40.02,34.0,,,,,,,,,0.200957812,0.6566,0.5834,1.1255,0.0732,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,OTIS,2026-05-15,57,80.58,60.0,,,,,,,,,0.050660044,0.4849,0.3079,1.5751,0.1771,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,OTIS,2026-05-15,57,80.58,65.0,,,,,,,,,0.091922607,0.4394,0.3079,1.4272,0.1315,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,OTIS,2026-05-15,57,80.58,70.0,65.0,5,-200.0,-0.4,-200.0,700.0,,,0.152292027,0.3765,0.3079,1.2229,0.0686,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,OTIS,2026-05-15,57,80.58,72.5,,,,,,,,,0.20300409,0.3547,0.3079,1.152,0.0468,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,OTIS,2026-05-15,57,80.58,75.0,,,,,,,,,0.272783057,0.3433,0.3079,1.1149,0.0354,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BE,2026-05-01,43,159.6,105.0,,,,,,,,,0.116725132,1.2453,1.1014,1.1306,0.1439,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BE,2026-05-01,43,159.6,110.0,105.0,5,-65.0,-0.13,-65.0,565.0,,,0.1375371,1.2293,1.1014,1.1161,0.1279,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,BE,2026-05-01,43,159.6,115.0,110.0,5,15.0,0.03,15.0,485.0,32.3333,,0.159648125,1.2088,1.1014,1.0975,0.1074,2026-04-29,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,BE,2026-05-01,43,159.6,125.0,,,,,,,,,0.211044057,1.1857,1.1014,1.0765,0.0842,2026-04-29,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BE,2026-05-01,43,159.6,120.0,115.0,5,170.0,0.34,170.0,330.0,1.94,,0.184707562,1.1987,1.1014,1.0883,0.0973,2026-04-29,selected,True,,
20260319_110841,2026-03-19T11:08:41.684431,CRH,2026-05-01,43,100.73,75.0,,,,,,,,,0.06912188,0.6252,0.3951,1.5826,0.2302,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CRH,2026-05-01,43,100.73,80.0,,,,,,,,,0.096923549,0.5584,0.3951,1.4134,0.1633,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CRH,2026-05-01,43,100.73,85.0,,,,,,,,,0.135841354,0.4882,0.3951,1.2357,0.0931,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CRH,2026-05-01,43,100.73,89.0,,,,,,,,,0.187799872,0.4473,0.3951,1.1321,0.0522,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CRH,2026-05-01,43,100.73,90.0,,,,,,,,,0.208490397,0.4485,0.3951,1.1351,0.0534,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,PDD,2026-05-01,43,97.21,75.0,,,,,,,,,0.065715658,0.5337,0.461,1.1577,0.0727,2026-03-25,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,PDD,2026-05-01,43,97.21,80.0,,,,,,,,,0.112486792,0.5045,0.461,1.0944,0.0435,2026-03-25,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,PDD,2026-05-01,43,97.21,85.0,,,,,,,,,0.180360459,0.4707,0.461,1.0211,0.0097,2026-03-25,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,PDD,2026-05-01,43,97.21,86.0,,,,,,,,,0.200078984,0.471,0.461,1.0217,0.01,2026-03-25,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,PDD,2026-05-01,43,97.21,87.0,,,,,,,,,0.220215516,0.4698,0.461,1.0191,0.0088,2026-03-25,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CSX,2026-05-01,43,38.795,32.0,,,,,,,,,0.081838999,0.4243,0.3038,1.3964,0.1204,2026-04-15,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CSX,2026-05-01,43,38.795,33.0,,,,,,,,,0.110118568,0.407,0.3038,1.3397,0.1032,2026-04-15,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CSX,2026-05-01,43,38.795,34.0,31.0,3,,,,,,,0.142743457,0.3828,0.3038,1.26,0.079,2026-04-15,rejected,False,long_bid_ask_width,long_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CSX,2026-05-01,43,38.795,35.0,32.0,3,-55.0,-0.1833,-55.0,355.0,,,0.186019887,0.3604,0.3038,1.1862,0.0566,2026-04-15,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,CSX,2026-05-01,43,38.795,36.0,,,,,,,,,0.244206916,0.3431,0.3038,1.1291,0.0392,2026-04-15,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BP,2026-05-01,43,46.415,39.0,,,,,,,,,0.092507457,0.4043,0.3299,1.2254,0.0744,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BP,2026-05-01,43,46.415,40.0,,,,,,,,,0.117532458,0.3873,0.3299,1.174,0.0574,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BP,2026-05-01,43,46.415,41.0,38.0,3,,,,,,,0.15813575,0.3873,0.3299,1.1738,0.0573,,rejected,False,long_bid_ask_width,long_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,BP,2026-05-01,43,46.415,42.0,,,,,,,,,0.202517867,0.3809,0.3299,1.1546,0.051,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,BP,2026-05-01,43,46.415,43.0,,,,,,,,,0.251229465,0.3686,0.3299,1.1171,0.0386,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,WFC,2026-05-01,43,75.445,60.0,,,,,,,,,0.085613432,0.5227,0.3719,1.4057,0.1509,2026-04-14,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,WFC,2026-05-01,43,75.445,64.0,60.0,4.0,7.0,0.0175,7.0,393.0,56.1429,,0.138743042,0.4788,0.3719,1.2876,0.1069,2026-04-14,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,WFC,2026-05-01,43,75.445,65.0,60.0,5,19.0,0.038,19.0,481.0,25.3158,,0.156196332,0.4684,0.3719,1.2596,0.0965,2026-04-14,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,WFC,2026-05-01,43,75.445,66.0,64.0,2.0,-4.0,-0.02,-4.0,204.0,,,0.176113109,0.4594,0.3719,1.2353,0.0875,2026-04-14,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,WFC,2026-05-01,43,75.445,67.0,64.0,3,12.0,0.04,12.0,288.0,24.0,,0.197262006,0.4486,0.3719,1.2063,0.0767,2026-04-14,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,CL,2026-05-01,43,86.35,75.0,,,,,,,,,0.107868517,0.3484,0.2629,1.3256,0.0856,2026-04-24,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CL,2026-05-01,43,86.35,76.0,,,,,,,,,0.128819214,0.3469,0.2629,1.3196,0.084,2026-04-24,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,CL,2026-05-01,43,86.35,77.0,,,,,,,,,0.150598955,0.3425,0.2629,1.3031,0.0797,2026-04-24,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CL,2026-05-01,43,86.35,78.0,,,,,,,,,0.173130779,0.3352,0.2629,1.2754,0.0724,2026-04-24,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,CL,2026-05-01,43,86.35,79.0,,,,,,,,,0.196829014,0.3254,0.2629,1.238,0.0626,2026-04-24,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,SLV,2026-05-01,43,64.215,45.0,,,,,,,,,0.057388559,0.7117,0.5953,1.1955,0.1164,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,SLV,2026-05-01,43,64.215,50.0,,,,,,,,,0.111535333,0.6597,0.5953,1.1082,0.0644,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,SLV,2026-05-01,43,64.215,55.0,,,,,,,,,0.20427757,0.629,0.5953,1.0566,0.0337,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,SLV,2026-05-01,43,64.215,60.0,,,,,,,,,0.333093761,0.6082,0.5953,1.0218,0.013,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,SLV,2026-05-01,43,64.215,63.0,,,,,,,,,0.421542463,0.5952,0.5953,0.9999,-0.0001,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NBIS,2026-05-01,43,119.0828,80.0,,,,,,,,,0.085573218,0.9623,0.8792,1.0945,0.0831,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NBIS,2026-05-01,43,119.0828,85.0,,,,,,,,,0.117862129,0.9618,0.8792,1.0939,0.0826,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NBIS,2026-05-01,43,119.0828,90.0,85.0,5,-20.0,-0.04,-20.0,520.0,,,0.152446089,0.9438,0.8792,1.0735,0.0646,,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,NBIS,2026-05-01,43,119.0828,94.0,,,,,,,,,0.184595324,0.934,0.8792,1.0623,0.0548,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,NBIS,2026-05-01,43,119.0828,95.0,,,,,,,,,0.192933013,0.9304,0.8792,1.0582,0.0512,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,ABT,2026-05-01,43,108.215,95.0,,,,,,,,,0.107819399,0.3201,0.2778,1.1524,0.0423,2026-04-15,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,ABT,2026-05-01,43,108.215,96.0,,,,,,,,,0.131553088,0.3277,0.2778,1.1798,0.0499,2026-04-15,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,ABT,2026-05-01,43,108.215,97.0,,,,,,,,,0.156284289,0.3341,0.2778,1.2026,0.0563,2026-04-15,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,ABT,2026-05-01,43,108.215,98.0,,,,,,,,,0.180356758,0.3368,0.2778,1.2124,0.059,2026-04-15,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,ABT,2026-05-01,43,108.215,99.0,,,,,,,,,0.204246091,0.3367,0.2778,1.2121,0.0589,2026-04-15,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FITB,2026-05-15,57,43.515,30.0,,,,,,,,,0.040274952,0.5756,0.3858,1.492,0.1898,2026-04-17,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FITB,2026-05-15,57,43.515,35.0,,,,,,,,,0.114716328,0.4994,0.3858,1.2944,0.1136,2026-04-17,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,FITB,2026-05-15,57,43.515,37.0,35.0,2.0,-10.0,-0.05,-10.0,210.0,,,0.163539357,0.4619,0.3858,1.1971,0.076,2026-04-17,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,FITB,2026-05-15,57,43.515,38.0,35.0,3,0.0,0.0,0.0,300.0,,,0.194899961,0.4443,0.3858,1.1516,0.0585,2026-04-17,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,FITB,2026-05-15,57,43.515,39.0,,,,,,,,,0.234604305,0.435,0.3858,1.1275,0.0492,2026-04-17,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,HYG,2026-05-01,43,79.335,75.0,,,,,,,,,0.104582217,0.1324,0.1231,1.0753,0.0093,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,HYG,2026-05-01,43,79.335,75.5,,,,,,,,,0.133523362,0.1324,0.1231,1.0753,0.0093,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,HYG,2026-05-01,43,79.335,76.0,,,,,,,,,0.171657612,0.1349,0.1231,1.0958,0.0118,,rejected,False,short_bid_ask_width,short_bid_ask_width
20260319_110841,2026-03-19T11:08:41.684431,HYG,2026-05-01,43,79.335,76.5,,,,,,,,,0.212170462,0.1362,0.1231,1.1066,0.0131,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,HYG,2026-05-01,43,79.335,77.0,,,,,,,,,0.252721631,0.1349,0.1231,1.0956,0.0118,,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NOW,2026-05-01,43,113.005,85.0,,,,,,,,,0.090275532,0.6782,0.5303,1.2789,0.1479,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NOW,2026-05-01,43,113.005,90.0,,,,,,,,,0.119960689,0.6203,0.5303,1.1698,0.09,2026-04-22,rejected,False,delta_bounds,delta_bounds
20260319_110841,2026-03-19T11:08:41.684431,NOW,2026-05-01,43,113.005,95.0,90.0,5,0.0,0.0,0.0,500.0,,,0.162862258,0.5717,0.5303,1.078,0.0413,2026-04-22,rejected,False,credit_conservative,credit_conservative
20260319_110841,2026-03-19T11:08:41.684431,NOW,2026-05-01,43,113.005,100.0,,,,,,,,,0.236148492,0.575,0.5303,1.0843,0.0447,2026-04-22,rejected,False,delta_bounds,delta_bounds
